FECHA,PROMEDIO
2019-01-23,1.78583064205588
2019-01-30,-3.47363487116352
2019-02-06,-7.87844824150244
2019-02-13,-9.10738368375469
2019-02-20,-5.11436288376658
2019-02-27,2.91733208201011
2019-03-08,11.2307683670005
2019-03-13,18.2813077942327
2019-03-20,24.4957413913628
2019-03-27,29.9277807565694
2019-04-05,33.7360182082134
2019-04-10,34.8908067941891
2019-04-17,32.2237765114352
2019-04-24,20.4990944751882
2019-05-01,-4.92109556905405
2019-05-08,-34.2617738972886
2019-05-15,-48.7996670426198
2019-05-22,-38.4183395185163
2019-05-29,-16.49372101292
2019-06-05,5.01571280201348
2019-06-12,34.249081380071
2019-06-19,74.0076218030283
2019-06-26,87.2875374108101
2019-07-03,35.316355831596
2019-07-10,-76.1062369437574
2019-07-17,-138.875472755394
